Song Name,Singer Name,Youtube urls,Emotions
I Don't Wanna Cry,Mariah Carey,https://www.youtube.com/watch?v=QfG1qwl-Zho,"Success, Pop, Acoustic, Rock, Disco, Fun, Melody, Urban, Soul, Funk, Vocal style, Identity, Discontent, Sorrow, Courage, Vulnerability, House, Fear, Strength, Elation, Love, Believe"
You're in Love,Wilson Phillips,https://www.youtube.com/watch?v=6I-UHKD5dh0,Love
Every Heartbeat,Amy Grant,https://www.youtube.com/watch?v=kcYIZ-cduvM,"Celebration, Pop"
Sensitivity,Ralph Tresvant,https://www.youtube.com/watch?v=-sv-obmO0uE,No specific emotions found.
Touch Me (All Night Long),Cathy Dennis,https://www.youtube.com/watch?v=5xiwxfxVUZA,"Revenge, Fleeting, Zen, Pop, Vocal style, Rock, Disco, House, Love, Connection, Believe, Country"
I've Been Thinking About You,Londonbeat,https://www.youtube.com/watch?v=ixBryyQSrD8,"Soul, Funk, Maturity, Pop, Vocal style, Soulful, Fun, Gospel, Country"
Do Anything,Natural Selection,https://www.youtube.com/watch?v=U0v_icbtspE,"Crossover, Success, Rock, Disco, Lust, Morning, Folk, Fun, Elation, Hope, Desolation, Love, Adventure, Anger"
Losing My Religion,R.E.M.,https://www.youtube.com/watch?v=xwtdhWltSIg,"Success, Pop, Acoustic, Rock, Disco, Heavy metal, Obsession, Melody, Doubt, Sadness, Love, Inspiration, Country, Sacrifice, Ambivalence, Comfort, Melancholy, Reflection, Yearning"
Coming Out of the Dark,Gloria Estefan,https://www.youtube.com/watch?v=QS7qLDizDYo,"Soul, Success, Pop, Hope, Gospel, Melody, Inspiration"
It Ain't Over 'til It's Over,Lenny Kravitz,https://www.youtube.com/watch?v=TmENMZFUU_0,"Soul, Funk, Success, Pop, Fun, Elation, Love, Heartbreak"
Here We Go,C+C Music Factory,https://www.youtube.com/watch?v=ZEQydmaPjF0,No specific emotions found.
Where Does My Heart Beat Now,Celine Dion,https://www.youtube.com/watch?v=Hij_QxDkIJI,"Melody, Success, Pop, Lust, Morning, Gospel, Love"
Summertime,DJ Jazzy Jeff & The Fresh Prince,https://www.youtube.com/watch?v=Kr0tTbTbmVA,No specific emotions found.
Wind of Change,Scorpions,https://www.youtube.com/watch?v=n4RjJKxsamQ,No specific emotions found.
P.A.S.S.I.O.N.,Rythm Syndicate,https://www.youtube.com/watch?v=IW1pPhaqgZ0,"Rock, Love, Success, Pop"
The Promise of a New Day,Paula Abdul,https://www.youtube.com/watch?v=NzD6ORX2oU4,No specific emotions found.
I'm Your Baby Tonight,Whitney Houston,https://www.youtube.com/watch?v=T8EqaGTNe50,"Success, Pop, Hip-hop, Rock, Disco, Fun, Shame, Urban, Soul, Funk, Crossover, Soft rock, Gospel, Wonder, House, Love, Country, Joy, Dance-pop"
Love of a Lifetime,FireHouse,https://www.youtube.com/watch?v=olaoOiEltqU,Love
Fading Like a Flower (Every Time You Leave),Roxette,https://www.youtube.com/watch?v=8fGLiIvKKys,"Joy, Success, Pop, Rock, Love, Melody"
This House,Tracie Spencer,https://www.youtube.com/watch?v=sIaFmiIyPcg,House
Hole Hearted,Extreme,https://www.youtube.com/watch?v=I-h4A7bF8wQ,"Rock, Success, Acoustic"
Power of Love/Love Power,Luther Vandross,https://www.youtube.com/watch?v=LlLsbL2LJKw,"Soul, Funk, Wonder, Pop, House, Fun, Unity, Gospel, Strength, Upbeat, Love"
Impulsive,Wilson Phillips,https://www.youtube.com/watch?v=pcj6ulAY9sk,No specific emotions found.
Love Is a Wonderful Thing,Michael Bolton,https://www.youtube.com/watch?v=H_ezMbv2sr4,"Love, Wonder"
Rhythm of My Heart,Rod Stewart,https://www.youtube.com/watch?v=MmljreTAgYI,"Rock, Melody"
End of the Road,Boyz II Men,https://www.youtube.com/watch?v=zDKO6XYXioc,No specific emotions found.
Baby Got Back,Sir Mix-a-Lot,https://www.youtube.com/watch?v=X53ZSxkQ3Ho,"Joy, Victory, Pleasure, Wonder, Pop, Acoustic, Melody"
Jump,Kris Kross,https://www.youtube.com/watch?v=010KyIQjkTk,No specific emotions found.
Save the Best for Last,Vanessa Williams,https://www.youtube.com/watch?v=5EdmHSTwmWY,"Joy, Resignation, Soul, Success, Pop, Anger, Comfort, Jazz, Soulful, Doubt, Elation, Love, Adventure, Desire"
Baby-Baby-Baby,TLC,https://www.youtube.com/watch?v=Q2H6pTtEVlo,"Success, Hip-hop"
Tears in Heaven,Eric Clapton,https://www.youtube.com/watch?v=JxPj3GAYYZ0,"Grief, Pop, Success, Rock, Healing, Happiness, Country, Longing"
My Lovin' (You're Never Gonna Get It),En Vogue,https://www.youtube.com/watch?v=JIuYQ_4TcXg,"Soul, Funk, Zen, Hip-hop, Pop, Passion, Hardcore, Euphoria, Jazz, Harmony, Soulful, Fun, Hope, Love, Empowerment, Melody"
Under the Bridge,Red Hot Chili Peppers,https://www.youtube.com/watch?v=lwlogyj7nFE,"Glam rock, Loneliness, Funk, Soul, Success, Pop, Acoustic, Rock, Surprise, Disco, Curiosity, Believe, Happiness, Soulful, Fun, Elation, Love, Inspiration"
All 4 Love,Color Me Badd,https://www.youtube.com/watch?v=gaJtHeLXqJs,"Love, Pop"
Just Another Day,Jon Secada,https://www.youtube.com/watch?v=B6LhWbQthAI,No specific emotions found.
I Love Your Smile,Shanice,https://www.youtube.com/watch?v=Z9GSMei0NAw,"Joy, Pleasure, Success, Pop, Hip-hop, Rock, Comfort, Jazz, Doubt, Guilt, Love"
To Be with You,Mr. Big,https://www.youtube.com/watch?v=L6-uJLteKek,"Acoustic, Psychedelic rock, Rock, Harmony, Country, Folk, Believe, Anger"
I'm Too Sexy,Right Said Fred,https://www.youtube.com/watch?v=sQNDXjdsQHo,"Joy, Success, Pop, Wonder, Rock, House, Fun, Indie"
Black or White,Michael Jackson,https://www.youtube.com/watch?v=F2AitTPI5U0,"Victory, Pop, Acoustic, Rock, Disco, Heavy metal, Disappointment, Anguish, Melody, Urban, Soul, Vocal style, Soulful, Believe, Country, Forgiveness, Harmony, Unity, Anger"
Achy Breaky Heart,Billy Ray Cyrus,https://www.youtube.com/watch?v=byQIPdHMpjc,"Celtic, Crossover, Hip-hop, Pop, Rock, Awe, Hope, Faith, Melody, Country"
I'll Be There,Mariah Carey,https://www.youtube.com/watch?v=UIt3dx4an9c,No specific emotions found.
November Rain,Guns N' Roses,https://www.youtube.com/watch?v=8SbUC-UaAxE,"Melody, Success, Pop, Rock, Ambition, Fun, Elation, Love, Inspiration"
Life Is a Highway,Tom Cochrane,https://www.youtube.com/watch?v=U3sMjm9Eloo,"Relief, Joy, Courage, Pop, Rock, Regret, Love, Country"
Remember the Time,Michael Jackson,https://www.youtube.com/watch?v=LeiFF0gvqcc,"Soul, Nostalgia, Success, Pop, Hip-hop, Rock, Passion, Soulful, Fun, Strength, Love, Anger"
Finally,CeCe Peniston,https://www.youtube.com/watch?v=xk8mm1Qmt-Y,No specific emotions found.
This Used to Be My Playground,Madonna,https://www.youtube.com/watch?v=RhXDO2a3-sE,"Celebration, Melody, Loneliness, Success, Nostalgia, Nostalgic, Believe, Grief, Pop, Downtempo, Sadness, Melancholy, Unity, Hesitation, Regret, Introspection, Love, Heartbreak"
Sometimes Love Just Ain't Enough,"Patty Smyth,Don Henley,",https://www.youtube.com/watch?v=qdzbjUWu2VU,"Success, Pop, Rock, Innocence, Love"
Can't Let Go,Mariah Carey,https://www.youtube.com/watch?v=yU1knfz15xI,No specific emotions found.
Jump Around,House of Pain,https://www.youtube.com/watch?v=XhzpxjuwZy0,"Relief, Melody, Hip-hop, Pop, Acoustic, Rock, House, Connection, Love, Urban, Dancehall"
Diamonds and Pearls,"Prince,The New Power Generation,",https://www.youtube.com/watch?v=hwUKR_9Xdns,"Rock, Funk, Pop, Fun"
Don't Let the Sun Go Down on Me,"George Michael,Elton John,",https://www.youtube.com/watch?v=RsKqMNDoR4o,"Anger, Pop, Acoustic, Surprise, Urban, Love, Country"
Masterpiece,Atlantic Starr,https://www.youtube.com/watch?v=lgpkzLg5gKA,"House, Journey, Success, Fun"
If You Asked Me To,Celine Dion,https://www.youtube.com/watch?v=1bKuXbnGDqI,"Mourning, Soul, Crossover, Hip-hop, Pop, Vocal style, Success, House, Fun, Love, Believe"
Giving Him Something He Can Feel,En Vogue,https://www.youtube.com/watch?v=MoaceIZxaao,"Soul, Funk, Melody, Success, Pop, Fun, Gospel, Love"
Live and Learn,Joe Public,https://www.youtube.com/watch?v=TbMKTZbUxzI,No specific emotions found.
Come and Talk to Me,Jodeci,https://www.youtube.com/watch?v=jgNdPbHfdKc,No specific emotions found.
Smells Like Teen Spirit,Nirvana,https://www.youtube.com/watch?v=R3XIGon2RjY,"Embarrassment, Success, Pop, Rock, Disco, Heavy metal, Fun, Melody, Crossover, Lust, Confusion, Discontent, Hardcore, Fear, Elation, Believe, Love, Conflict, Resistance, Comfort, Grunge, Anger"
Humpin' Around,Bobby Brown,https://www.youtube.com/watch?v=XtE1TmikgIQ,"Success, Longing"
Damn I Wish I Was Your Lover,Sophie B. Hawkins,https://www.youtube.com/watch?v=Lt6r-k9Bk6o,"Soul, Success, Courage, Pop, Rock, Hip-hop, Wonder, Soulful, Pride, Shame, Elation, Love"
Tell Me What You Want Me to Do,Tevin Campbell,https://www.youtube.com/watch?v=TmW7Qlrv6kk,Soul
Ain't 2 Proud 2 Beg,TLC,https://www.youtube.com/watch?v=XmH4_pr6mH0,"Joy, Hip-hop"
It's So Hard to Say Goodbye to Yesterday,Boyz II Men,https://www.youtube.com/watch?v=fkVBWfSS9bI,"Pop, Morning, House, Harmony, Fun, Contemporary r&b, Anger"
Move This,"Technotronic,Ya Kid K,",https://www.youtube.com/watch?v=2NbpHP0dDA0,"Melody, Morning, House, Pop"
Bohemian Rhapsody,Queen,https://www.youtube.com/watch?v=NNaLax4T-oM,"Success, Pop, Freedom, Rock, Anger, Heavy metal, Folk, Fun, Hope, Shame, Melody, Classical, Soul, Escape, Confidence, Intensity, Resignation, Zen, Passion, Betrayal, House, Fear, Regret, Elation, Connection, Love, Believe, Inspiration, Art rock, Joy, Harmony, Fury, Unity, Desire"
Tennessee,Arrested Development,https://www.youtube.com/watch?v=6VCdJyOAQYM,"Victory, Success, Pop, Rock, Folk, Fun, Defeat, Urban, Soul, Escape, Awe, Panic, Gospel, Bluegrass, Trust, Celebration, Zen, Vulnerability, House, Growth, Strength, Blues, Believe, Country, Conflict, Unity, Industrial, Anger"
The Best Things in Life Are Free,"Luther Vandross,Janet Jackson,",https://www.youtube.com/watch?v=XOTuiAe2GEk,"Soul, Funk, Pleasure, Pop, House, Fun, Love, Dance-pop"
Make It Happen,Mariah Carey,https://www.youtube.com/watch?v=-Q6xx0JfMBI,No specific emotions found.
The One,Elton John,https://www.youtube.com/watch?v=85B_REWeNcM,No specific emotions found.
Set Adrift on Memory Bliss,P.M. Dawn,https://www.youtube.com/watch?v=M5VoTLTdr2A,"Soul, Crossover, Hip-hop, Pop, Surprise, New age, Melody"
Stay,Shakespears Sister,https://www.youtube.com/watch?v=JJ4uxgsP0QU,No specific emotions found.
2 Legit 2 Quit,Hammer,https://www.youtube.com/watch?v=HFCv86Olk8E,"Wonder, Success, Hip-hop, Freedom, Pop, Rock, Fun, Love"
Please Don't Go,KWS,https://www.youtube.com/watch?v=60fqp2rLUR4,No specific emotions found.
Breakin' My Heart (Pretty Brown Eyes),Mint Condition,https://www.youtube.com/watch?v=OgCv-qrlRrI,"Soul, Pop"
Wishing on a Star,The Cover Girls,https://www.youtube.com/watch?v=n8b_l4fjDI4,"Soul, Success, Pop, Jazz, House, Doubt, Elation, Love, Urban, Longing"
She's Playing Hard to Get,Hi-Five,https://www.youtube.com/watch?v=LKLnifIvnDQ,"Soul, Contemporary r&b"
I Will Always Love You,Whitney Houston,https://www.youtube.com/watch?v=jyIA7rAwRcY,"Soul, Hopeful, Melody, Success, Pop, Rock, Disco, House, Unity, Hope, Regret, Elation, Love, Country"
Whoomp! (There It Is),Tag Team,https://www.youtube.com/watch?v=fdKsgBNEHUU,"Relief, Zen, Wonder, Hip-hop, Success, Pop, Disco, Courage, Love, Country"
Can't Help Falling in Love,UB40,https://www.youtube.com/watch?v=Ajp0Uaw4rqo,"Melody, Funk, Success, Pop, Rock, Teen pop, Fun, Reggae, Love, Dancehall"
That's the Way Love Goes,Janet Jackson,https://www.youtube.com/watch?v=2b_KfAGiglc,Love
Freak Me,Silk,https://www.youtube.com/watch?v=Ry6XUsow4Vg,No specific emotions found.
Weak,SWV,https://www.youtube.com/watch?v=2__x-bVI4uM,No specific emotions found.
If I Ever Fall in Love,Shai,https://www.youtube.com/watch?v=caNRc1ER8p4,"Soul, Love, Melody, Journey"
Dreamlover,Mariah Carey,https://www.youtube.com/watch?v=CqBtS6BIP1E,Love
Rump Shaker,Wreckx-n-Effect,https://www.youtube.com/watch?v=xdCp_j8Wyuw,No specific emotions found.
Informer,Snow,https://www.youtube.com/watch?v=TSffz_bl6zo,"Escape, Zen, Pop, House, Identity, Innocence, Hope, Connection"
Nuthin' but a 'G' Thang,Dr. Dre,https://www.youtube.com/watch?v=8GliyDgAGQI,"Soul, Funk, Hip-hop, Rock, House, Fun, Melody"
In the Still of the Nite,Boyz II Men,https://www.youtube.com/watch?v=yEMfeo3R2QI,"Pop, Rock, Harmony, Love, Urban"
Don't Walk Away,Jade,https://www.youtube.com/watch?v=wZ9HG0nGe-g,No specific emotions found.
Knockin' da Boots,H-Town,https://www.youtube.com/watch?v=dhK0hxQgf74,Soul
Lately,Jodeci,https://www.youtube.com/watch?v=FtMFUCJ47TQ,No specific emotions found.
Dazzey Duks,Duice,https://www.youtube.com/watch?v=9zKx6xpS_gk,No specific emotions found.
Show Me Love,Robin S.,https://www.youtube.com/watch?v=Ps2Jc28tQrw,Love
A Whole New World,"Peabo Bryson,Regina Belle,",https://www.youtube.com/watch?v=GyJI8kr0Qo8,"Love, Pop, Freedom, Passion"
If,Janet Jackson,https://www.youtube.com/watch?v=BTSd4vqnMwo,No specific emotions found.
I'm So Into You,SWV,https://www.youtube.com/watch?v=FL-pm-xRb40,"Soul, Funk, Success, Fun, Melody"
Love Is,"Vanessa Williams,Brian McKnight,",https://www.youtube.com/watch?v=Pz9gpxsgaj0,Love
Runaway Train,Soul Asylum,https://www.youtube.com/watch?v=NRtvqT_wMeY,No specific emotions found.
I'll Never Get Over You (Getting Over Me),Exposé,https://www.youtube.com/watch?v=wNvDdAVtwC4,"Soul, Contemporary r&b, Pop, Fun"
Ditty,Paperboy,https://www.youtube.com/watch?v=ROVkXEBeQWE,No specific emotions found.
Rhythm Is a Dancer,Snap!,https://www.youtube.com/watch?v=vHUwgjGyv_8,"Loneliness, Success, Pop, Rock, Disco, Indie pop, Melody, Urban, Anticipation, Gospel, Nostalgia, Wonder, House, Fear, Believe, Love, Melancholy, Unity, Industrial, Indie, Liberation, Dance-pop"
The River of Dreams,Billy Joel,https://www.youtube.com/watch?v=hSq4B_zHqPM,"Melody, Rock, Lust, Fun, Gospel, Love, Country"
I'm Gonna Be (500 Miles),The Proclaimers,https://www.youtube.com/watch?v=tbNlMtqrYS0,"Relief, Success, Pop, Acoustic, Rock, House, Melody"
Two Princes,Spin Doctors,https://www.youtube.com/watch?v=wsdy_rct6uo,"Funk, Melody, Success, Pop, Wonder, Rock, Fun, Faith, Love"
Right Here (Human Nature),SWV,https://www.youtube.com/watch?v=vHwXoY0LiQk,Page not found.
I Have Nothing,Whitney Houston,https://www.youtube.com/watch?v=ipQ0fE0MRWQ,"Soul, Success, Pop, Rock, House, Country, Soulful, Elation, Love, Urban"
Mr. Wendal,Arrested Development,https://www.youtube.com/watch?v=GfxvsHpTZWk,"Soul, Funk, Success, Pop, Lust, Soulful, Fun, Melody"
Have I Told You Lately,Rod Stewart,https://www.youtube.com/watch?v=doCIvWFEgN4,"Wonder, Pop, Rock, Morning, Jazz, Upbeat, Love"
Saving Forever for You,Shanice,https://www.youtube.com/watch?v=P0SZ16dPblg,"Urban, Pop"
Ordinary World,Duran Duran,https://www.youtube.com/watch?v=FqIACCH20JU,No specific emotions found.
If I Had No Loot,Tony! Toni! Toné!,https://www.youtube.com/watch?v=ptKc2yGLlHY,"Soul, Funk, Jazz, Fun, Blues, Urban"
I'd Do Anything for Love (But I Won't Do That),Meat Loaf,https://www.youtube.com/watch?v=9X_ViIPA-Gc,"Suspense, Melody, Pleasure, Success, Pop, Rock, Lust, Confusion, Adventure, Fun, Desperation, Reflection, Shame, Guilt, Elation, Love, Inspiration"
Slam,Onyx,https://www.youtube.com/watch?v=7ADgCeYJMN4,No specific emotions found.
Looking Through Patient Eyes,P.M. Dawn,https://www.youtube.com/watch?v=k_0LHKxTy9g,"Hip-hop, Pop, Success, Comfort, Love, Inspiration, Anger"
I'm Every Woman,Whitney Houston,https://www.youtube.com/watch?v=H7_sqdkaAfo,"Soul, Funk, Success, Pop, Hip-hop, Disco, Surprise, House, Country, Fun, Confidence, Love, Urban"
Shai,,https://www.youtube.com/watch?v=DSrbsLDsLfQ,"Soul, Fun"
Come Undone,Duran Duran,https://www.youtube.com/watch?v=Epj84QVw2rc,No specific emotions found.
I Don't Wanna Fight,Tina Turner,https://www.youtube.com/watch?v=YvtlarpwTUA,"Soul, Love, Soulful, Pop"
I'd Die Without You,P.M. Dawn,https://www.youtube.com/watch?v=C_qWlPCEnGM,"Soul, Soulful, Crossover"
"Whoot, There It Is",95 South,https://www.youtube.com/watch?v=aBwvFBxf_Eg,Pop
Hip Hop Hooray,Naughty by Nature,https://www.youtube.com/watch?v=Rz1Xn1vzOM4,"Relief, Celebration, Funk, Melody, Hip-hop, Pop, Rock, Jazz, Awe, Fun, Vigor, Fascination, Love"
Another Sad Love Song,Toni Braxton,https://www.youtube.com/watch?v=2yQ0Fll_9pM,"Soul, Success, Dismay, Hip-hop, Elation, Love, Urban"
Will You Be There,Michael Jackson,https://www.youtube.com/watch?v=jQY_QL_wvQU,"Joy, Relief, Success, Pop, Disco, Lust, House, Inspiration, Gospel, Faith, Classical, Anger"
Comforter,Shai,https://www.youtube.com/watch?v=DSrbsLDsLfQ,"Comfort, Pop"
Bobby Brown,,https://www.youtube.com/watch?v=RwlUGGnrn28,"Joy, Soul, Funk, Crossover, Success, Pop, Rock, Doubt, Fun, Elation, Love, Country"
What's Up?,4 Non Blondes,https://www.youtube.com/watch?v=6NXnxTNIWkc,No specific emotions found.
The Sign,Ace of Base,https://www.youtube.com/watch?v=iqu132vTl5Y,No specific emotions found.
I Swear,All-4-One,https://www.youtube.com/watch?v=25rL-ooWICU,"Soul, Crossover, Success, Pop, Rock, Soulful, Harmony, Doubt, Love, Country"
I'll Make Love to You,Boyz II Men,https://www.youtube.com/watch?v=fV8vB1BB2qc,"Soul, Success, Pop, Dismay, Rock, Harmony, House, Fun, Love, Urban"
The Power of Love,Celine Dion,https://www.youtube.com/watch?v=UFzw76IPG8U,Love
Hero,Mariah Carey,https://www.youtube.com/watch?v=0IA3ZvCkRkQ,"Success, Pride, Freedom, Journey, Pop, Disco, Healing, Folk, Fun, Hope, Classical, Lust, Awe, Duality, Conflicted, Confidence, Zen, Wonder, Courage, Strength, Elation, Connection, Love, Believe, Country, Sacrifice, Conflict, Legacy, Resistance, Adventure, Anger"
Stay (I Missed You),Lisa Loeb and Nine Stories,https://www.youtube.com/watch?v=i9HGwRbMiVY,"Tenderness, Loneliness, Success, Pop, Folk rock, Rock, Disco, Acoustic, Confusion, Folk, Fun, Unity, Regret, Indie, Elation, Love"
Breathe Again,Toni Braxton,https://www.youtube.com/watch?v=pRFEz2MjZgg,"Joy, Nostalgia, Success, Rock, House, Melancholy, Elation, Love, Yearning, Heartbreak, Longing"
All for Love,"Bryan Adams,Rod Stewart,Sting,",https://www.youtube.com/watch?v=ofA3URC1wyk,Love
All That She Wants,,https://www.youtube.com/watch?v=d73tiBBzvFM,"Joy, New wave, Celebration, Melody, Success, Pop, Disco, Happiness, Melancholy, Reggae, Love, Sadness, Inspiration, Urban"
Don't Turn Around,,https://www.youtube.com/watch?v=B_gs4gCyGKs,"Funk, Crossover, Wonder, Hip-hop, Pop, Success, House, Fun, Reggae, Strength, Melody, Urban"
Bump n' Grind,R. Kelly,https://www.youtube.com/watch?v=PK-sHqa-sMk,"Soul, Success, Pop, Passion, Lust, House, Unity, Anguish, Urban, Longing"
Again,Janet Jackson,https://www.youtube.com/watch?v=Q-o-Lxk6bBM,No specific emotions found.
I'll Remember,Madonna,https://www.youtube.com/watch?v=R0cfZczo4yk,"Pleasure, Celebration, Zen, Success, Pop, Wonder, Rock, Lust, Happiness, Folk, Duality, Strength, Ambient, Elation, Love, Inspiration"
Whatta Man,"Salt-n-Pepa,En Vogue,",https://www.youtube.com/watch?v=e5XKOlOC57o,"New wave, Soul, Funk, Celebration, Hip-hop, Success, Wonder, Pop, Comfort, Rock, Fun, Faith, Blues, Love, Inspiration"
Wild Night,"John Mellencamp,Meshell Ndegeocello,",https://www.youtube.com/watch?v=1nPPRQeTxTY,"Rock, Soul, Pop, Acoustic"
Without You,Never Forget You,https://www.youtube.com/watch?v=Hat1Hc9SNwE,No specific emotions found.
You Mean the World to Me,,https://www.youtube.com/watch?v=JB5FxcI7Pyw,No specific emotions found.
Can You Feel the Love Tonight,Elton John,https://www.youtube.com/watch?v=25QyCxVkXwQ,"Crossover, Success, Pop, Rock, Love, Acceptance"
The Most Beautiful Girl in the World,Prince,https://www.youtube.com/watch?v=RsmoE75DuiM,No specific emotions found.
Fantastic Voyage,Coolio,https://www.youtube.com/watch?v=ibcDHmTCt-I,"Joy, Escape, Zen, Pop, Journey, Rock, Lust, Morning, Harmony, Folk, Fun, Excitement, Believe, Adventure"
"Baby, I Love Your Way",Big Mountain,https://www.youtube.com/watch?v=5dB4TThG9zw,"Joy, Success, Pop, Acoustic, Rock, Disco, Reggae, Love"
Regulate,"Warren G,Nate Dogg,",https://www.youtube.com/watch?v=1plPyJdXKIY,No specific emotions found.
If You Go,Jon Secada,https://www.youtube.com/watch?v=RRzGr6m2Gh0,No specific emotions found.
Back & Forth,Aaliyah,https://www.youtube.com/watch?v=a02dBbBGSPg,No specific emotions found.
Now and Forever,Richard Marx,https://www.youtube.com/watch?v=OeDiK2uy3DU,No specific emotions found.
